galaxy_name,ra_deg,dec_deg,distance_mpc,stellar_mass_msun,effective_radius_kpc,lambda_R,V_over_sigma,ellipticity,fast_rotator_flag,fast_slow_class,T_type,KMAG_abs,source_reference,stellar_surface_density_msun_kpc2,compactness_proxy,virial_sigma_star_proxy_km_s,pressure_support_proxy,angular_momentum_suppression_proxy,roundness_proxy,slow_rotator_proxy,v_rms_proxy_km_s,pressure_channel_response_proxy,pressure_channel_class,response_label,claim_boundary
NGC4526,188.512619,7.69914,16.4,115635181659.67471,3.5515530561538764,0.453,0.563,0.361,1,F,-1.9,-24.62,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1459061186.9987807,1459061186.9987807,167.35204173060606,0.6397952655150352,0.5469999999999999,0.62,0.0,192.05198104876476,0.5660256410256411,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4528,188.525269,11.321266,15.8,10841515298.808327,1.0820106758315524,0.096,0.112,0.392,0,S,-2.0,-22.05,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1473828759.9089248,1473828759.9089248,92.83770496665784,0.8992805755395683,0.904,0.5873684210526315,1.0,93.4181683919464,0.7125,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4546,188.87294,-3.793227,13.7,34283881631.795277,1.668380195946052,0.639,0.653,0.527,1,F,-2.7,-23.3,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1960288835.9724224,1960288835.9724224,132.95132064250325,0.6049606775559588,0.361,0.4452631578947368,0.0,158.78690760242924,0.44647435897435894,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4550,188.877548,12.220955,15.5,13276695259.500505,1.1638745106122443,0.105,0.122,0.649,0,S,-2.1,-22.27,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1559903758.733799,1559903758.733799,99.05743773914173,0.8912655971479502,0.895,0.3168421052631578,1.0,99.79190034969226,0.6682692307692307,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4551,188.908249,12.26401,16.1,12220528465.904612,1.2953893879109266,0.295,0.311,0.284,1,F,-4.9,-22.18,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1159069422.4975233,1159069422.4975233,90.08241098618704,0.7627765064836003,0.7050000000000001,0.7010526315789474,0.0,94.33830761207727,0.5426282051282052,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4552,188.916183,12.55604,15.8,85327689698.42072,2.5955628279152543,0.049,0.051,0.047,0,S,-4.6,-24.29,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2015798078.919616,2015798078.919616,168.16065711289716,0.9514747859181732,0.951,0.9505263157894737,1.0,168.37920802702936,0.9500000000000001,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4564,189.112473,11.43932,15.8,27995613362.268616,1.5639812632186056,0.619,0.64,0.56,1,F,-4.8,-23.08,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1821574873.146136,1821574873.146136,124.08646022489607,0.6097560975609756,0.381,0.41052631578947363,0.0,147.3236062953578,0.4259615384615385,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4570,189.222504,7.246663,17.1,40465972960.24918,1.6541335459708553,0.603,0.586,0.626,1,F,-2.0,-23.48,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2353796865.119834,2353796865.119834,145.06240855879264,0.6305170239596469,0.397,0.3410526315789474,0.0,168.13452816327913,0.469551282051282,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4578,189.377274,9.555121,16.3,19014722292.999065,2.5571844995287325,0.596,0.669,0.289,1,F,-2.0,-22.66,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,462792158.90038353,462792158.90038353,79.97590017760348,0.5991611743559018,0.404,0.6957894736842105,0.0,96.22270774959625,0.2955128205128205,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4596,189.983063,10.176031,16.5,46461153401.705086,3.112134822876218,0.297,0.31,0.254,1,F,-0.9,-23.63,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,763472348.66341,763472348.66341,113.32114842713794,0.7633587786259541,0.7030000000000001,0.7326315789473684,0.0,118.64134349574213,0.5477564102564102,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4608,190.305374,10.155793,16.5,24608774517.92574,2.104061370871151,0.203,0.194,0.115,1,F,-1.9,-22.94,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,884694469.6817319,884694469.6817319,100.30231739681686,0.8375209380234506,0.7969999999999999,0.8789473684210526,0.0,102.17237355789361,0.6323717948717948,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4612,190.38649,7.314782,16.6,17182643793.0443,2.021540967350691,0.407,0.428,0.204,1,F,-2.0,-22.55,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,669183192.9798214,669183192.9798214,85.50645377166842,0.700280112044818,0.593,0.7852631578947369,0.0,93.00901376304657,0.4532051282051282,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4621,190.509674,11.64693,14.9,74317310942.3952,3.081489748694024,0.291,0.273,0.365,1,F,-4.8,-24.14,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1245628866.3343585,1245628866.3343585,144.03226988401855,0.7855459544383345,0.7090000000000001,0.6157894736842104,0.0,149.30311732078056,0.6330128205128206,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4623,190.544601,7.676934,17.4,8148731104.432953,1.7223591126584643,0.598,0.66,0.673,1,F,-1.5,-21.74,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,437182434.66018593,437182434.66018593,63.79377687788458,0.6024096385542168,0.402,0.29157894736842094,0.0,76.4354875182761,0.18878205128205128,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4624,191.274826,3.055684,16.5,48204766885.94875,3.491872703542887,0.297,0.292,0.065,1,F,-0.6,-23.67,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,629206662.2920132,629206662.2920132,108.97100772807359,0.7739938080495355,0.7030000000000001,0.9315789473684211,0.0,113.52164236646091,0.5830128205128204,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4636,190.707779,2.68778,14.3,91010182865.87468,6.178890463875384,0.036,0.039,0.094,0,S,-4.8,-24.36,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,379392836.02094454,379392836.02094454,112.5602166935479,0.9624639076034649,0.964,0.9010526315789473,1.0,112.64578621289672,0.7483974358974358,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4638,190.697632,11.442459,17.5,26247623449.049633,1.4080319433814417,0.691,0.909,0.606,1,F,-2.7,-23.01,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2107099788.523922,2107099788.523922,126.62921508416485,0.5238344683080146,0.30900000000000005,0.3621052631578947,0.0,171.12667628765647,0.3698717948717949,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4643,190.833893,1.978399,16.5,49100960413.18377,1.9189267769045444,0.255,0.321,0.249,1,F,-0.6,-23.69,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2122234217.1470327,2122234217.1470327,148.35799901434186,0.757002271006813,0.745,0.7378947368421053,0.0,155.81411412397387,0.701602564102564,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4649,190.916702,11.55261,17.3,250662857945.24817,5.541413545939163,0.127,0.123,0.156,1,F,-4.6,-25.46,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1299179007.8837986,1299179007.8837986,197.25584807594717,0.8904719501335708,0.873,0.8357894736842105,0.0,198.74238857712763,0.7868589743589743,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4660,191.133209,11.190533,15.0,19547444421.55185,0.89467585689214,0.553,0.603,0.441,1,F,-4.7,-22.69,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,3886679080.126707,3886679080.126707,137.09048399762807,0.6238303181534622,0.44699999999999995,0.5357894736842105,0.0,160.08558935386495,0.5253205128205128,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4684,191.822861,-2.727538,13.1,12562902434.668465,1.3269230996139878,0.622,0.713,0.598,1,F,-1.2,-22.21,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1135582286.6498353,1135582286.6498353,90.2437827621043,0.5837711617046117,0.378,0.3705263157894737,0.0,110.83351085037081,0.30128205128205127,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4690,191.981323,-1.655975,40.2,25066285794.524815,3.465776175481284,0.151,0.149,0.266,0,S,-3.0,-22.96,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,332130756.5229768,332130756.5229768,78.87509815298351,0.8703220191470844,0.849,0.72,1.0,79.74584484809075,0.5891025641025642,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4694,192.062881,10.983624,16.5,11887485138.296074,2.3607956871013194,0.289,0.275,0.547,1,F,-2.0,-22.15,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,339463678.06382906,339463678.06382906,65.81289075913288,0.7843137254901962,0.7110000000000001,0.42421052631578937,0.0,68.25609071502609,0.3727564102564102,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4697,192.149612,-5.80085,11.4,61247728552.90055,3.407840894587495,0.322,0.363,0.447,1,F,-4.4,-23.93,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,839366241.292065,839366241.292065,124.33703694794654,0.7336757153338225,0.6779999999999999,0.5294736842105263,0.0,132.27549963052684,0.5137820512820513,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4710,192.412323,15.16549,16.5,42373075511.332825,2.415785682817408,0.652,0.731,0.699,1,F,-0.9,-23.53,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1155562161.1895177,1155562161.1895177,122.83184270796653,0.5777007510109764,0.348,0.26421052631578945,0.0,152.15097605407135,0.33076923076923076,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4733,192.778259,10.912103,14.5,8611721709.038715,2.32778283348972,0.086,0.096,0.06,1,F,-3.8,-21.8,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,252944474.27188352,252944474.27188352,56.41166758835322,0.9124087591240875,0.914,0.9368421052631579,0.0,56.671016383400186,0.5551282051282052,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4753,193.092133,-1.19969,22.9,178274811941.62463,5.437633608967792,0.467,0.537,0.213,1,F,-1.4,-25.09,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,959599993.1761281,959599993.1761281,167.93267196466996,0.6506180871828238,0.5329999999999999,0.7757894736842106,0.0,190.6142353799074,0.5625,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4754,193.073181,11.31366,16.1,46891053161.122375,2.4683135931307256,0.467,0.445,0.48,1,F,-2.5,-23.64,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1224924860.0895448,1224924860.0895448,127.83212288183677,0.6920415224913494,0.5329999999999999,0.49473684210526314,0.0,139.91779154768872,0.5051282051282051,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4762,193.233536,11.2308,22.6,101645928416.68356,4.7828074606102575,0.724,0.783,0.852,1,F,-1.8,-24.48,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,707203371.7281003,707203371.7281003,135.20685771710436,0.5608524957936063,0.276,0.10315789473684212,0.0,171.7227696737712,0.26955128205128204,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4803,193.890289,8.240547,39.4,13399543008.211561,1.6636833900210684,0.181,0.192,0.282,1,F,0.0,-22.28,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,770493106.0380161,770493106.0380161,83.23477853309254,0.8389261744966443,0.819,0.7031578947368421,0.0,84.75507769344624,0.5378205128205128,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5103,200.125229,43.084015,23.4,14424141926.87656,1.1879285397130415,0.573,0.588,0.594,1,F,0.0,-22.36,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1626782478.2820303,1626782478.2820303,102.19861506330679,0.6297229219143576,0.42700000000000005,0.37473684210526315,0.0,118.55673666604976,0.3923076923076923,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5173,202.105301,46.591572,38.4,23285736944.532867,1.9050469494863866,0.168,0.164,0.133,1,F,-4.9,-22.88,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1021171656.6659061,1021171656.6659061,102.53858666030521,0.859106529209622,0.832,0.86,0.0,103.90837622076664,0.6657051282051282,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5198,202.547546,46.67083,39.6,71629181243.9678,4.605424264570907,0.061,0.074,0.146,0,S,-4.8,-24.1,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,537490545.0726353,537490545.0726353,115.66590128366362,0.9310986964618249,0.9390000000000001,0.8463157894736842,1.0,115.98216215135686,0.7480769230769231,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5273,205.534943,35.65424,16.1,14557606868.879921,2.9000156053932944,0.517,0.554,0.108,1,F,-1.9,-22.37,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,275492289.8387146,275492289.8387146,65.71129123571284,0.6435006435006435,0.483,0.8863157894736842,0.0,75.12142864320587,0.3573717948717949,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5308,206.751633,60.973038,31.5,73635965740.25377,2.715720137503991,0.651,0.641,0.735,1,F,-2.1,-24.13,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1589059259.522944,1589059259.522944,152.72061431930553,0.6093845216331505,0.349,0.22631578947368414,0.0,181.40232741884182,0.41282051282051285,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5322,207.313339,60.190411,30.3,208492283999.9127,5.848130932427202,0.073,0.126,0.307,0,S,-4.8,-25.26,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,970232780.8908844,970232780.8908844,175.11833726380058,0.8880994671403198,0.927,0.6768421052631579,1.0,176.50295272657937,0.7987179487179487,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5342,207.85791,59.863014,35.5,18158918815.070644,1.6062117993015383,0.626,0.637,0.586,1,F,-2.0,-22.61,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1120223024.7127442,1120223024.7127442,98.6140426007579,0.6108735491753207,0.374,0.38315789473684214,0.0,116.92186759194006,0.33365384615384613,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5353,208.36142,40.283123,35.2,181589188150.70645,3.4050000478464386,0.618,0.689,0.552,1,F,-2.1,-25.11,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2492733635.9901905,2492733635.9901905,214.18132823555405,0.5920663114268798,0.382,0.4189473684210525,0.0,260.0977167663334,0.4916666666666667,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5355,208.43985,40.338795,37.1,14965457122.926414,2.0651346257258556,0.286,0.288,0.296,1,F,-2.1,-22.4,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,558487402.8113391,558487402.8113391,78.95251783425675,0.7763975155279503,0.714,0.6884210526315789,0.0,82.16161818252593,0.4596153846153846,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5358,208.501801,40.27742,38.0,10449367105.054768,2.067083667295693,0.61,0.675,0.592,1,F,-0.2,-22.01,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,389218977.7277357,389218977.7277357,65.94185209655055,0.5970149253731343,0.39,0.37684210526315787,0.0,79.558373149466,0.18942307692307692,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5379,208.893112,59.742825,30.0,11145254423.56243,3.038755189955697,0.719,0.92,0.627,1,F,-2.0,-22.08,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,192096163.55670926,192096163.55670926,56.1684335016436,0.5208333333333334,0.281,0.33999999999999997,0.0,76.32296044594662,0.10192307692307691,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5422,210.175262,55.164478,30.8,49100960413.18377,3.1924578749021286,0.6,0.588,0.604,1,F,-1.5,-23.69,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,766760563.5111444,766760563.5111444,115.02111704135352,0.6297229219143576,0.4,0.36421052631578943,0.0,133.43163481872537,0.33205128205128204,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5473,211.180176,54.89262,33.2,82241303850.11797,3.3628890768843047,0.447,0.437,0.211,1,F,-2.7,-24.25,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1157404145.304659,1157404145.304659,145.0386996373488,0.6958942240779401,0.5529999999999999,0.7778947368421052,0.0,158.28294642349533,0.5980769230769231,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5475,211.301437,55.741802,28.6,23285736944.532867,2.3011264903262423,0.759,0.965,0.697,1,F,1.0,-22.88,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,699888946.4513273,699888946.4513273,93.29748198133971,0.5089058524173028,0.241,0.2663157894736842,0.0,129.65413141396306,0.1871794871794872,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5481,211.671722,50.72332,25.8,19368232373.889442,2.80023297093851,0.103,0.159,0.214,0,S,-3.9,-22.68,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,393116967.45903045,393116967.45903045,77.13350851662253,0.8628127696289905,0.897,0.7747368421052632,1.0,78.10242903355962,0.6150641025641025,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5485,211.797134,55.001518,25.2,45613141782.45983,3.4433010868477067,0.165,0.176,0.171,1,F,-2.0,-23.61,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,612294162.996883,612294162.996883,106.74626024016547,0.8503401360544218,0.835,0.82,0.0,108.38693780735952,0.6019230769230769,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5493,212.872421,-5.043663,38.8,102586446612.48186,2.596606766372963,0.74,1.095,0.561,1,F,-2.1,-24.49,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2421574026.0181756,2421574026.0181756,184.34742532338612,0.4773269689737471,0.26,0.4094736842105262,0.0,273.37082272529074,0.4294871794871795,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5500,212.563522,48.546066,31.7,9707110803.719849,2.326128600364957,0.172,0.178,0.234,1,F,-4.9,-21.93,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,285524037.6627591,285524037.6627591,59.91330925891513,0.8488964346349746,0.8280000000000001,0.7536842105263157,0.0,60.85505450934884,0.46891025641025635,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5507,213.332825,-3.14886,28.5,30980611593.729446,1.699884128095066,0.495,0.479,0.252,1,F,-2.3,-23.19,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1706363217.5550776,1706363217.5550776,125.20754759635066,0.676132521974307,0.505,0.7347368421052631,0.0,138.83032977526057,0.5631410256410256,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5557,214.607117,36.49369,38.8,145576068688.7992,5.425080470332451,0.049,0.048,0.169,0,S,-4.8,-24.87,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,787222955.537016,787222955.537016,151.9277396135158,0.9541984732824427,0.951,0.8221052631578947,1.0,152.10265967356352,0.8217948717948717,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5574,215.233109,3.237995,23.2,13648659112.025024,1.5172685077994983,0.452,0.443,0.627,1,F,-2.8,-22.3,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,943594131.2685095,943594131.2685095,87.964805506276,0.693000693000693,0.548,0.33999999999999997,0.0,96.2098949964205,0.37275641025641026,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC5576,215.265381,3.271049,24.8,75004960554.07065,2.6304263095507676,0.102,0.097,0.306,0,S,-4.8,-24.15,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1725273053.3969722,1725273053.3969722,156.61274398298815,0.9115770282588879,0.898,0.6778947368421053,1.0,157.34780364109716,0.8442307692307693,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
