galaxy_name,T,Vflat,e_Vflat,RHI,SBeff,SBdisk,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,f_star,f_gas,Sigma_baryon_Msun_kpc2,log10_Sigma_b,A_gov_star_sigma,A_gov,maturity_class,A_gov_star_sigma_gas,v_newton_km_s,v_bdvr_full_km_s,A_implied,distance_to_half_activation,log10_velocity_error_full_bdvr,claim_boundary,stellar_to_gas_ratio,RHI_over_Rdisk,v_bdvr_full_source_km_s,v_full_normalization,btfr_v2_km2_s2,A_inferred,A_gov_inferred,alpha_BTFR,btfr_offset_dex,A_inferred_bin,clipped_low_activation,clipped_high_activation,A_star,A_sigma,A_gas,A_HI,A_pred_final,best_model_variant,A_pred_current,A_gov_pred,A_class,v_governor_pred_km_s,log10_velocity_residual_pred_minus_obs,abs_log10_velocity_residual,juvenile_candidate,mature_falsifier_candidate,asymmetry_index,warp_index,lopsidedness_index,approach_recede_mismatch_km_s,non_circular_motion_index,S_HI_disturbance,j_star,j_gas,j_bar,lambda_R,m24_external_j_source,m24_external_j_quality_flag,angular_residual_abs,measurement_contamination_flag,taxonomy_stage,boundary_stage,quarantine_flag,R_res_scalar,J_set_hi_disturbance,J_set_angular_residual_side_channel,J_set_independent,Q_branch,A_reservoir_settling_nonleaky,A_hi_disturbance_crossmatch_only,A_angular_sidechannel,uses_sfr_depletion_observable,uses_kinematic_settling_observable,A_oof_scalar_plus_sparse_hi,A_oof_with_velocity_angular_sidechannel
UGC07524,9.0,79.5,3.6,12.11,29.71,106.86,3584070000.0,1218000000.0,2366070000.0,3.46,0.3398371125563953,0.6601628874436046,47647971.60675011,7.678044417277685,0.0455131993532365,0.0113525765439297,transition,0.0113525765439297,54.49939403523283,102.59289393231116,0.7029351818070767,0.2029351818070767,0.0438913525897012,diagnostic_governor_hypothesis_not_accepted_model,0.5147776692997249,3.5,87.95458448342596,vN2_plus_sqrt_GMbar_a0_Qeff1,7555.1179351988785,0.4434167776765806,0.4434167776765806,0.8365521298554857,-0.0387534953704185,transition,False,False,0.7106146534441989,0.380406704858181,0.6723200011468274,0.9820137900379085,0.1784744037195156,product_star_sigma_gas_hi,0.1784744037195156,0.1784744037195156,low,65.7158970015841,-0.0826966883973604,0.0826966883973604,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0540978180818378,False,juvenile_forming,True,False,0.2027898352687432,,0.6857364857907569,0.5,1.0,0.2911477332315129,,0.40087903538212644,False,False,0.6347342860683943,0.6733155429023637
UGC07603,7.0,61.6,2.8,4.37,81.81,520.99,531140000.0,188000000.0,343140000.0,0.53,0.3539556425801107,0.6460443574198893,300938257.29380333,8.47847740168307,0.2091732586454741,0.0578969392340187,transition,0.0578969392340187,53.605339526734014,76.03916772502603,1.0,0.5,-0.0526140994129014,diagnostic_governor_hypothesis_not_accepted_model,0.5478813312350644,8.245283018867925,54.57159064874437,vN2_plus_sqrt_GMbar_a0_Qeff1,2908.422602538209,0.3166759787314879,0.3166759787314879,1.304679724565629,0.057751956632184,transition,False,False,0.7387644090759375,0.9378424457127348,0.696702673750769,0.3218499749090092,0.1553591390891557,product_star_sigma_gas_hi,0.1553591390891557,0.1553591390891557,low,57.66612920436233,-0.0286599114662881,0.0286599114662881,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0016071348301252,False,juvenile_forming,True,False,0.2939354548700339,,0.9935148638607679,0.5,1.0,0.36132331346796187,,0.8559794961356139,False,False,0.3217938410872449,0.17367747474411263
UGC08286,6.0,82.4,2.3,8.07,39.52,1488.78,1481360000.0,627500000.0,853860000.0000001,1.05,0.4235972349732678,0.5764027650267323,213846500.22549653,8.33010214706329,0.3326274763412864,0.1444846880157582,transition,0.1444846880157582,63.60293230613589,94.3530767995098,1.0,0.5,-0.0675976978659623,diagnostic_governor_hypothesis_not_accepted_model,0.7348979926451642,7.685714285714286,70.52279461903211,vN2_plus_sqrt_GMbar_a0_Qeff1,4857.170103595289,0.5650259191107317,0.5650259191107317,1.39788392318692,0.072735555085245,transition,False,False,0.8501747561268169,0.8928710182194705,0.8003970669455609,0.4537044125938534,0.2756610610668508,product_star_sigma_gas_hi,0.2756610610668508,0.2756610610668508,low,73.37755557715293,-0.0503639716666147,0.0503639716666147,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0199604326504911,False,mature_or_control,False,False,0.30693053801108483,,0.8859005619416976,0.5,1.0,0.3706496784211796,,0.6164035204995566,False,False,0.40901419423773727,0.3299990578320659
UGC08490,9.0,78.6,3.8,7.8,124.98,576.54,1466100000.0,508500000.0,957600000.0,0.67,0.3468385512584407,0.6531614487415592,519797420.5101981,8.715834119988067,0.2126571712251293,0.0558801847180644,transition,0.0558801847180644,69.51321923812193,98.3065374107664,1.0,0.5,-0.0426713856184661,diagnostic_governor_hypothesis_not_accepted_model,0.5310150375939849,11.641791044776118,71.24447006491319,vN2_plus_sqrt_GMbar_a0_Qeff1,4832.087648847206,0.2785281329642021,0.2785281329642021,1.2785281329642022,0.0533551443808987,low,False,False,0.7247975792696519,0.974994510987378,0.6845385361698291,0.0156456804346336,0.0075685252157363,product_star_sigma_gas_hi,0.0075685252157363,0.0075685252157363,low,69.7757796521268,-0.051717848184726,0.051717848184726,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0196097384698683,False,juvenile_forming,True,False,0.26455633454555333,,0.8879568523045622,0.5,1.0,0.3397131393074739,,0.5912624532319791,False,False,0.265052568244581,0.20368711634832268
UGC08550,7.0,56.9,1.9,5.59,45.38,1284.78,527540000.0,144500000.0,383040000.0,0.45,0.2739128786442734,0.7260871213557266,414620240.38863456,8.617650499095362,0.0994301030290115,0.0145845327972755,transition,0.0145845327972755,53.83817774827711,76.13868114506687,1.0,0.5,-0.015796618855572,diagnostic_governor_hypothesis_not_accepted_model,0.3772451963241437,12.42222222222222,54.86756003829323,vN2_plus_sqrt_GMbar_a0_Qeff1,2898.549383255081,0.1169759669107838,0.1169759669107838,1.1169759669107835,0.0240219144224796,low,False,False,0.5594989412251532,0.9634064007332044,0.5476804331047674,0.0072302710178901,0.0021344726690485,product_star_sigma_gas_hi,0.0021344726690485,0.0021344726690485,low,53.89560517976884,-0.0235589135272896,0.0235589135272896,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0238545267276863,False,juvenile_forming,True,False,0.186222386629014,,0.8630675964536352,0.5,1.0,0.27716167082905835,,0.5043355114071219,False,False,0.2337418522140443,0.19122939781900095
UGC09133,2.0,226.8,4.2,60.35,1284.78,864.63,185922240000.0,141463000000.0,44459240000.0,6.97,0.7608718569655787,0.2391281430344212,609096240.0185618,8.78468591858822,0.9360156036354964,0.8960018242545874,mature,0.8960018242545874,233.27024151484508,329.89393924834127,0.0,0.5,0.0246669924686676,diagnostic_governor_hypothesis_not_accepted_model,3.1818582593854505,8.658536585365853,240.05460564924272,vN2_plus_sqrt_GMbar_a0_Qeff1,54415.00557639415,0.0,0.0,0.9452951342214784,-0.0122162887862699,low,True,False,0.9939924856502538,0.9808992785288554,0.9834872985847772,0.2389332969092151,0.2291146964009779,product_star_sigma_gas_hi,0.2291146964009779,0.2291146964009779,low,258.61609203351446,0.0570124945459456,0.0570124945459456,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0197609743394426,False,true_falsifier_candidate,True,False,0.646675753912582,,0.8870700829245491,0.5,1.0,0.5969801973052895,,0.7790214280081658,False,False,0.32373545249441227,0.26035196828606166
UGC10310,9.0,71.4,3.9,9.58,28.37,158.79,2461180000.0,870500000.0,1590680000.0,1.8,0.3536921314166375,0.6463078685833624,120897828.03670073,8.082418498709004,0.139283585848868,0.0384787918419298,transition,0.0384787918419298,62.61478841403559,100.90261490870216,0.4728280083144021,0.0271719916855978,0.0497519929830916,diagnostic_governor_hypothesis_not_accepted_model,0.5472502326049237,5.322222222222222,80.066382090813,vN2_plus_sqrt_GMbar_a0_Qeff1,6260.725967279396,0.1880529954543233,0.1880529954543233,0.8142761760606692,-0.0446141357638089,low,False,False,0.7382555349044451,0.7557787309788115,0.6962570328653125,0.898236122922092,0.3489486230735011,product_star_sigma_gas_hi,0.3489486230735011,0.3489486230735011,transition,78.13631315756524,0.0391547035192971,0.0391547035192971,False,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0622270777021074,True,disturbed_or_measurement_contaminated,True,False,0.26388790894575215,,0.6380706871034255,0.5,1.0,0.33921202133154327,,0.42334131271217046,False,False,0.5241343375797238,0.600159007319812
UGC11455,6.0,269.4,7.4,43.44,571.26,9568.2,204896550000.0,187161000000.0,17735550000.000004,5.93,0.913441441546966,0.086558558453034,927353661.0363078,8.967245390827602,0.9757966648422332,0.9664110810031528,mature,0.9664110810031528,239.00674905675288,338.0065860147629,1.0,0.5,-0.0347416889707183,diagnostic_governor_hypothesis_not_accepted_model,10.552872620245775,7.325463743676223,248.6886142865566,vN2_plus_sqrt_GMbar_a0_Qeff1,57124.22609467765,0.2705005382429511,0.2705005382429511,1.270500538242951,0.0519874266868556,low,False,False,0.9986873770617568,0.9907053809851468,0.9950702817456198,0.5435236321150203,0.5351139467879319,product_star_sigma_gas_hi,0.5351139467879319,0.5351139467879319,transition,296.12868178784504,0.0410828819899652,0.0410828819899652,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0114508026234072,False,mature_or_control,False,False,0.8569210506775489,,0.935796657124004,0.5,1.0,0.7619621146953943,,0.8993638722122084,False,False,0.3548148460559857,0.2434440746216786
UGC11914,2.0,288.1,10.5,9.26,2425.66,3168.33,76195040000.0,75014000000.0,1181040000.0,2.44,0.98449977846327,0.0155002215367299,2036888144.1622915,9.3089671803468,0.9930788550074092,0.9883624272826174,mature,0.9883624272826174,186.6414838542005,263.9509177680494,1.0,0.5,-0.1624049397149833,diagnostic_governor_hypothesis_not_accepted_model,63.51520693625957,3.795081967213114,198.21582233861105,vN2_plus_sqrt_GMbar_a0_Qeff1,34835.0434952978,1.0,1.0,2.382704359510961,0.1885350797132683,high,False,True,0.9993546020088924,0.9976142870885316,0.9972018597811484,0.975988502612552,0.9703089969176988,product_star_sigma_gas_hi,0.9703089969176988,0.9703089969176988,high,261.9843499272516,-0.0412679094921152,0.0412679094921152,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.1081357179024542,True,mature_or_control,False,False,0.9793129559449697,,0.368886025274863,0.5,1.0,0.9246501399166718,,0.867598441545164,False,False,0.23659698352157632,0.4371793732824354
UGC12632,9.0,71.7,2.8,12.6,13.09,66.81,2970020000.0000005,650500000.0,2319520000.0000005,2.42,0.2190220941273122,0.7809779058726878,80713981.98241085,7.906948773530353,0.0240197856196242,0.002169378054233,juvenile,0.002169378054233,59.32168592694667,101.9636973966053,0.4603360351660011,0.0396639648339989,0.0683350482353658,diagnostic_governor_hypothesis_not_accepted_model,0.2804459543353796,5.206611570247934,83.91782204522788,vN2_plus_sqrt_GMbar_a0_Qeff1,6877.5331655711925,0.2358153046652741,0.2358153046652741,0.7474903975360241,-0.0631971910160831,low,False,False,0.4231686690424014,0.6053470345424874,0.4383593445330406,0.90832798934365,0.1019978201767918,product_star_sigma_gas_hi,0.1019978201767918,0.1019978201767918,low,64.96580494611881,-0.0428343318079766,0.0428343318079766,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.055346425002003,False,failed_stalled,True,False,0.15798301792396055,,0.6784152967924617,0.5,1.0,0.25206045102586344,,0.3579213457611964,False,False,0.5212572879940622,0.5587269966454775
UGCA442,9.0,56.4,2.1,4.37,7.6,116.1,419790000.00000006,70000000.0,349790000.00000006,1.18,0.1667500416875104,0.8332499583124896,47983089.31380839,7.681088205881671,0.0070566729810951,0.0003923017470508,juvenile,0.0003923017470508,31.938647562480995,60.0476737357238,1.0,0.5,-0.0398567213295,diagnostic_governor_hypothesis_not_accepted_model,0.2001200720432259,3.703389830508475,51.45438392407321,vN2_plus_sqrt_GMbar_a0_Qeff1,2585.64591295156,0.8357226258459113,0.8357226258459113,1.230238055437714,0.0449945785487826,high,False,False,0.3031168060183634,0.3832805065791461,0.3393931602782622,0.978046060573847,0.0385646275951412,product_star_sigma_gas_hi,0.0385646275951412,0.0385646275951412,low,33.46328853902809,-0.2267104858215624,0.2267104858215624,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0351182930503046,False,juvenile_forming,True,False,0.11970587713877463,,0.797022662096223,0.5,1.0,0.21468856276717324,,0.38181179276538363,False,False,0.5782866671655876,0.5538201438674341
